"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"86697099999","2024-01-01","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  73.8","24","  67.7","21","1013.4","21","915.6","24","999.9"," 0","  3.2","24","  8.5"," 15.7","  87.1"," ","  65.3"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-02","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  74.2","24","  68.9","19","1012.8","21","915.3","24","999.9"," 0","  3.0","24","  5.2"," 12.6","  84.7"," ","  67.1"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-03","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  73.6","24","  67.2","23","1013.8","21","915.8","24","999.9"," 0","  3.8","24","  6.0"," 15.3","  84.6"," ","  64.0"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-04","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  76.6","24","  70.2","23","1012.1","21","915.1","24","999.9"," 0","  4.3","24","  6.8"," 18.1","  90.0"," ","  67.3"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-05","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  72.4","24","9999.9"," 0","1012.9","21","914.9","24","999.9"," 0","  3.3","24","  6.8"," 14.8","  84.9"," ","  66.2"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-06","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  75.1","24","  72.0","10","1012.4","21","915.1","24","999.9"," 0","  3.2","24","  8.2"," 18.1","  88.5"," ","  66.9"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-07","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  71.3","24","9999.9"," 0","1014.3","21","915.9","24","999.9"," 0","  2.1","24","  5.1"," 12.4","  77.9"," ","  68.5"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-08","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  74.0","24","  72.3","12","1014.1","21","916.4","24","999.9"," 0","  3.1","24","  6.4"," 14.2","  87.3"," ","  67.8"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-09","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  73.6","24","  67.8","13","1015.2","21","917.2","24","999.9"," 0","  3.0","24","  5.8"," 14.4","  85.8"," ","  64.6"," "," 0.00","I","999.9","000000"
"86697099999","2024-01-10","-14.8833333","-40.8","874.0","VITORIA DA CONQUISTA, BR","  71.0","24","  66.6","20","1015.3","21","916.8","24","999.9"," 0","  3.4","24","  6.0"," 14.2","  82.9"," ","  59.2"," "," 0.00","I","999.9","000000"
