"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0002163884","2019-01-01","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  55.2","24","  48.2","24","9999.9"," 0","954.7","24","  9.4","24","999.9"," 0","999.9","999.9","  69.3","*","  42.6","*","99.99"," ","999.9","010000"
"A0002163884","2019-01-02","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  45.3","24","  41.4","24","9999.9"," 0","959.3","24"," 10.0","24","999.9"," 0","999.9","999.9","  50.7","*","  41.0","*"," 0.00","I","999.9","000000"
"A0002163884","2019-01-03","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  44.6","24","  40.9","24","9999.9"," 0","955.2","24","  9.2","24","999.9"," 0","999.9","999.9","  47.3","*","  38.3","*","99.99"," ","999.9","010000"
"A0002163884","2019-01-04","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  40.7","24","  38.9","24","9999.9"," 0","950.6","24","  7.7","24","999.9"," 0","999.9","999.9","  55.6","*","  34.3","*","99.99"," ","999.9","010000"
"A0002163884","2019-01-05","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  45.3","24","  40.7","24","9999.9"," 0","944.9","24","  7.8","24","999.9"," 0","999.9","999.9","  53.6","*","  37.0","*","99.99"," ","999.9","010000"
"A0002163884","2019-01-06","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  37.5","24","  34.0","24","9999.9"," 0","957.8","24"," 10.0","24","999.9"," 0","999.9","999.9","  54.9","*","  29.8","*"," 0.00","I","999.9","000000"
"A0002163884","2019-01-07","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  44.9","24","  35.6","24","9999.9"," 0","959.8","24"," 10.0","24","999.9"," 0","999.9","999.9","  58.6","*","  35.1","*"," 0.00","I","999.9","000000"
"A0002163884","2019-01-08","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  53.3","24","  41.5","24","9999.9"," 0","953.3","24"," 10.0","24","999.9"," 0","999.9","999.9","  65.5","*","  46.4","*","99.99"," ","999.9","010000"
"A0002163884","2019-01-09","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  40.8","24","  23.1","24","9999.9"," 0","952.6","24"," 10.0","24","999.9"," 0","999.9","999.9","  60.6","*","  30.6","*","99.99"," ","999.9","001000"
"A0002163884","2019-01-10","37.60056","-81.55917","543.5","PINEVILLE KEE FIELD AIRPORT, WV US","  23.4","21","  14.6","21","9999.9"," 0","958.6","21","  8.0","21","999.9"," 0","999.9","999.9","  30.2","*","  20.3","*","99.99"," ","999.9","001000"
