"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0677300334","2019-01-01","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  53.1","24","  47.5","24","9999.9"," 0","962.8","24","  9.1","24","  3.9","24"," 15.9"," 25.1","  67.3","*","  47.8","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-02","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  45.0","24","  41.7","24","9999.9"," 0","966.1","24"," 10.0","24","  0.3","24","  5.1","999.9","  49.3","*","  41.9","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-03","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  44.1","24","  41.9","24","9999.9"," 0","962.6","24","  8.1","24","  0.5","24","  6.0","999.9","  46.4","*","  41.7","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-04","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  46.5","24","  43.9","24","9999.9"," 0","955.5","24","  7.4","24","  2.7","24"," 22.0"," 33.0","  61.0","*","  39.2","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-05","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  44.5","24","  39.2","24","9999.9"," 0","954.1","24","  7.5","24","  7.0","24"," 19.0"," 29.9","  51.3","*","  38.5","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-06","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  40.7","24","  35.0","24","9999.9"," 0","965.5","24","  5.4","24","  0.1","24","  5.1","999.9","  59.4","*","  31.1","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-07","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  50.8","24","  38.8","24","9999.9"," 0","965.4","24"," 10.0","24","  2.7","24"," 14.0"," 20.0","  65.1","*","  40.8","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-08","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  59.1","24","  42.7","24","9999.9"," 0","960.8","24"," 10.0","24","  7.3","24"," 21.0"," 35.9","  63.5","*","  54.5","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-09","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  40.3","24","  22.6","24","9999.9"," 0","962.8","24"," 10.0","24"," 12.0","24"," 19.0"," 31.1","  56.3","*","  33.4","*"," 0.00","I","999.9","000000"
"A0677300334","2019-01-10","36.859","-83.358","473.0","TUCKER GUTHRIE MEMORIAL AIRPORT, KY US","  26.3","21","  13.4","21","9999.9"," 0","967.1","21","  9.9","21","  6.3","21"," 15.9"," 25.1","  33.1","*","  20.8","*"," 0.00","I","999.9","000000"
